scenario_id,schedule_case,V,AHT,OCC,SHK,Hg,T,week_pattern,p_weekdays,weekday_split,weekday_step,K,ratio_target,pos1,pos2,width1,width2,width_assignment_rule,peak_amplitude_rule,peak_amplitude_ratio,H_talk,H_prod,H_paid,HC_teorico,HC_teorico_ceil,H_prod_noSHK,HC_gross,HC_gross_ceil,ratio_real,lambda,ratio_capped,calls_sum,calls_min,calls_max,fte_min,fte_max,day_weights,n0,N_final,solver_status,objective,coverage,coverage_target,coverage_fail,sum_required,sum_under,sum_over,runtime_sec,workers
D_d7e62e32a4_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.950,decreasing-to-friday,0.020,2,2,22.000,40.000,17.000,17.000,equal,equal,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,2.000,0.425,False,7500,2,37,0.476,8.810,"[0.197, 0.194, 0.19, 0.186, 0.183, 0.025, 0.025]",22.000,22.000,FEASIBLE,153.190,0.914,0.900,False,1785.714,153.143,215.429,1200.024,1.000
D_d8216d5f06_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.950,increasing-to-friday,0.020,1,2,36.000,,20.000,,,,,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,2.000,0.314,False,7500,3,42,0.714,10.000,"[0.183, 0.186, 0.19, 0.194, 0.197, 0.025, 0.025]",22.000,23.000,OPTIMAL,144.160,0.919,0.900,False,1785.714,144.143,290.429,277.342,1.000
D_d8216d5f06_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.950,increasing-to-friday,0.020,1,2,36.000,,20.000,,,,,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,2.000,0.314,False,7500,3,42,0.714,10.000,"[0.183, 0.186, 0.19, 0.194, 0.197, 0.025, 0.025]",22.000,22.000,FEASIBLE,130.640,0.927,0.900,False,1785.714,130.000,192.286,1200.025,1.000
D_d8d81e7969_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.950,uniform,0.020,2,6,12.000,38.000,15.000,15.000,equal,equal,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,3.605,1.000,True,7500,1,41,0.238,9.762,"[0.19, 0.19, 0.19, 0.19, 0.19, 0.025, 0.025]",22.000,22.000,OPTIMAL,161.610,0.909,0.900,False,1785.714,161.667,223.952,45.553,1.000
D_d8d81e7969_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.950,uniform,0.020,2,6,12.000,38.000,15.000,15.000,equal,equal,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,3.605,1.000,True,7500,1,41,0.238,9.762,"[0.19, 0.19, 0.19, 0.19, 0.19, 0.025, 0.025]",22.000,22.000,FEASIBLE,133.250,0.925,0.900,False,1785.714,133.333,195.619,1200.027,1.000
D_d8fe8998dc_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.850,uniform,0.020,2,2,10.000,28.000,25.000,25.000,equal,different_1_lt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,2.000,0.601,False,7500,7,33,1.667,7.857,"[0.17, 0.17, 0.17, 0.17, 0.17, 0.075, 0.075]",22.000,20.000,FEASIBLE,148.330,0.917,0.900,False,1785.714,148.429,42.714,420.028,1.000
D_d8fe8998dc_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.850,uniform,0.020,2,2,10.000,28.000,25.000,25.000,equal,different_1_lt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,2.000,0.601,False,7500,7,33,1.667,7.857,"[0.17, 0.17, 0.17, 0.17, 0.17, 0.075, 0.075]",22.000,20.000,FEASIBLE,173.880,0.903,0.900,False,1785.714,174.000,68.286,1200.022,1.000
D_d920b98313_run1,run1,7500,300,0.700,0.200,42,0.500,W1,,,,2,2,10.000,28.000,16.000,25.000,extremes_low_high,equal,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,2.000,0.555,False,7500,14,28,3.333,6.667,"[0.143, 0.143, 0.143, 0.143, 0.143, 0.143, 0.143]",22.000,21.000,FEASIBLE,131.230,0.927,0.900,False,1785.714,131.048,109.333,420.019,1.000
D_d920b98313_run2,run2,7500,300,0.700,0.200,42,0.500,W1,,,,2,2,10.000,28.000,16.000,25.000,extremes_low_high,equal,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,2.000,0.555,False,7500,14,28,3.333,6.667,"[0.143, 0.143, 0.143, 0.143, 0.143, 0.143, 0.143]",22.000,20.000,FEASIBLE,178.320,0.900,0.900,False,1785.714,178.333,72.619,1200.022,1.000
D_d9e55eea5e_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.950,increasing-to-friday,0.020,2,2,12.000,38.000,17.000,17.000,equal,different_1_lt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,2.000,0.482,False,7500,3,41,0.714,9.762,"[0.183, 0.186, 0.19, 0.194, 0.197, 0.025, 0.025]",22.000,23.000,FEASIBLE,157.910,0.912,0.900,False,1785.714,157.857,304.143,420.019,1.000
D_d9e55eea5e_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.950,increasing-to-friday,0.020,2,2,12.000,38.000,17.000,17.000,equal,different_1_lt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,2.000,0.482,False,7500,3,41,0.714,9.762,"[0.183, 0.186, 0.19, 0.194, 0.197, 0.025, 0.025]",22.000,22.000,FEASIBLE,168.900,0.905,0.900,False,1785.714,168.905,231.190,1200.021,1.000
D_da207d497f_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.950,decreasing-to-friday,0.020,2,2,22.000,40.000,13.000,13.000,equal,equal,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,2.000,0.385,False,7500,2,38,0.476,9.048,"[0.197, 0.194, 0.19, 0.186, 0.183, 0.025, 0.025]",22.000,22.000,OPTIMAL,178.110,0.900,0.900,False,1785.714,178.000,240.286,46.710,1.000
D_da207d497f_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.950,decreasing-to-friday,0.020,2,2,22.000,40.000,13.000,13.000,equal,equal,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,2.000,0.385,False,7500,2,38,0.476,9.048,"[0.197, 0.194, 0.19, 0.186, 0.183, 0.025, 0.025]",22.000,23.000,FEASIBLE,171.620,0.904,0.900,False,1785.714,171.619,317.905,1200.036,1.000
D_da84ca267f_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.950,decreasing-to-friday,0.020,2,2,10.000,28.000,16.000,25.000,extremes_low_high,equal,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,2.000,0.555,False,7500,2,38,0.476,9.048,"[0.197, 0.194, 0.19, 0.186, 0.183, 0.025, 0.025]",22.000,22.000,OPTIMAL,170.460,0.905,0.900,False,1785.714,170.476,232.762,57.098,1.000
D_da84ca267f_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.950,decreasing-to-friday,0.020,2,2,10.000,28.000,16.000,25.000,extremes_low_high,equal,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,2.000,0.555,False,7500,2,38,0.476,9.048,"[0.197, 0.194, 0.19, 0.186, 0.183, 0.025, 0.025]",22.000,21.000,FEASIBLE,149.210,0.916,0.900,False,1785.714,149.238,127.524,1200.016,1.000
D_da9f1edb9f_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.850,decreasing-to-friday,0.020,2,6,10.000,28.000,25.000,16.000,extremes_high_low,different_1_gt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,6.000,0.819,False,7500,3,38,0.714,9.048,"[0.177, 0.173, 0.17, 0.167, 0.163, 0.075, 0.075]",22.000,20.000,FEASIBLE,162.510,0.909,0.900,False,1785.714,162.476,56.762,420.022,1.000
D_da9f1edb9f_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.850,decreasing-to-friday,0.020,2,6,10.000,28.000,25.000,16.000,extremes_high_low,different_1_gt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,6.000,0.819,False,7500,3,38,0.714,9.048,"[0.177, 0.173, 0.17, 0.167, 0.163, 0.075, 0.075]",22.000,20.000,FEASIBLE,159.770,0.911,0.900,False,1785.714,159.714,54.000,1200.019,1.000
D_daa1aaf4f8_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.850,decreasing-to-friday,0.020,2,4,12.000,38.000,17.000,17.000,equal,different_1_gt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,3.517,1.000,True,7500,6,46,1.429,10.952,"[0.177, 0.173, 0.17, 0.167, 0.163, 0.075, 0.075]",22.000,20.000,FEASIBLE,179.200,0.901,0.900,False,1785.714,177.286,71.571,420.020,1.000
D_daa1aaf4f8_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.850,decreasing-to-friday,0.020,2,4,12.000,38.000,17.000,17.000,equal,different_1_gt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,3.517,1.000,True,7500,6,46,1.429,10.952,"[0.177, 0.173, 0.17, 0.167, 0.163, 0.075, 0.075]",22.000,21.000,FEASIBLE,156.570,0.912,0.900,False,1785.714,156.524,134.810,1200.033,1.000
D_db06b02c61_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.950,decreasing-to-friday,0.020,2,6,12.000,38.000,15.000,15.000,equal,different_1_gt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,4.114,1.000,True,7500,2,56,0.476,13.333,"[0.197, 0.194, 0.19, 0.186, 0.183, 0.025, 0.025]",22.000,22.000,OPTIMAL,159.630,0.911,0.900,False,1785.714,159.524,221.810,194.085,1.000
D_db06b02c61_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.950,decreasing-to-friday,0.020,2,6,12.000,38.000,15.000,15.000,equal,different_1_gt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,4.114,1.000,True,7500,2,56,0.476,13.333,"[0.197, 0.194, 0.19, 0.186, 0.183, 0.025, 0.025]",22.000,21.000,FEASIBLE,108.830,0.939,0.900,False,1785.714,108.762,87.048,1200.026,1.000
D_db28dd5de3_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.950,decreasing-to-friday,0.020,2,6,10.000,28.000,20.000,20.000,equal,equal,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,6.000,0.933,False,7500,1,42,0.238,10.000,"[0.197, 0.194, 0.19, 0.186, 0.183, 0.025, 0.025]",22.000,22.000,FEASIBLE,178.580,0.900,0.900,False,1785.714,178.524,240.810,420.019,1.000
D_db28dd5de3_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.950,decreasing-to-friday,0.020,2,6,10.000,28.000,20.000,20.000,equal,equal,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,6.000,0.933,False,7500,1,42,0.238,10.000,"[0.197, 0.194, 0.19, 0.186, 0.183, 0.025, 0.025]",22.000,21.000,FEASIBLE,111.740,0.937,0.900,False,1785.714,111.667,89.952,1200.021,1.000
D_db7b57d9b4_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.950,decreasing-to-friday,0.020,2,4,12.000,38.000,17.000,13.000,extremes_high_low,equal,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,2.734,1.000,True,7500,2,43,0.476,10.238,"[0.197, 0.194, 0.19, 0.186, 0.183, 0.025, 0.025]",22.000,22.000,OPTIMAL,162.240,0.909,0.900,False,1785.714,162.238,224.524,111.551,1.000
D_db7b57d9b4_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.950,decreasing-to-friday,0.020,2,4,12.000,38.000,17.000,13.000,extremes_high_low,equal,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,2.734,1.000,True,7500,2,43,0.476,10.238,"[0.197, 0.194, 0.19, 0.186, 0.183, 0.025, 0.025]",22.000,22.000,FEASIBLE,166.820,0.907,0.900,False,1785.714,166.810,229.095,1200.020,1.000
D_db7ee8d438_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.950,decreasing-to-friday,0.020,2,2,10.000,28.000,20.000,20.000,equal,equal,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,2.000,0.487,False,7500,2,37,0.476,8.810,"[0.197, 0.194, 0.19, 0.186, 0.183, 0.025, 0.025]",22.000,22.000,OPTIMAL,173.220,0.903,0.900,False,1785.714,173.238,235.524,31.171,1.000
D_db7ee8d438_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.950,decreasing-to-friday,0.020,2,2,10.000,28.000,20.000,20.000,equal,equal,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,2.000,0.487,False,7500,2,37,0.476,8.810,"[0.197, 0.194, 0.19, 0.186, 0.183, 0.025, 0.025]",22.000,21.000,FEASIBLE,125.100,0.930,0.900,False,1785.714,125.095,103.381,1200.017,1.000
D_dbc2e4cf38_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.950,uniform,0.020,2,6,22.000,40.000,17.000,17.000,equal,different_1_gt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,6.000,0.785,False,7500,1,46,0.238,10.952,"[0.19, 0.19, 0.19, 0.19, 0.19, 0.025, 0.025]",22.000,22.000,OPTIMAL,162.340,0.909,0.900,False,1785.714,162.381,224.667,144.680,1.000
D_dbc2e4cf38_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.950,uniform,0.020,2,6,22.000,40.000,17.000,17.000,equal,different_1_gt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,6.000,0.785,False,7500,1,46,0.238,10.952,"[0.19, 0.19, 0.19, 0.19, 0.19, 0.025, 0.025]",22.000,21.000,FEASIBLE,161.990,0.909,0.900,False,1785.714,161.952,140.238,1200.030,1.000
D_dbc8da1620_run1,run1,7500,300,0.700,0.200,42,0.500,W1,,,,2,6,10.000,28.000,25.000,16.000,extremes_high_low,different_1_gt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,6.000,0.819,False,7500,5,31,1.190,7.381,"[0.143, 0.143, 0.143, 0.143, 0.143, 0.143, 0.143]",22.000,21.000,FEASIBLE,131.500,0.927,0.900,False,1785.714,130.762,109.048,420.017,1.000
D_dbc8da1620_run2,run2,7500,300,0.700,0.200,42,0.500,W1,,,,2,6,10.000,28.000,25.000,16.000,extremes_high_low,different_1_gt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,6.000,0.819,False,7500,5,31,1.190,7.381,"[0.143, 0.143, 0.143, 0.143, 0.143, 0.143, 0.143]",22.000,20.000,FEASIBLE,168.190,0.906,0.900,False,1785.714,168.238,62.524,1200.023,1.000
D_dbd4be5160_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.950,increasing-to-friday,0.020,2,4,10.000,28.000,25.000,16.000,extremes_high_low,different_1_lt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,4.000,0.686,False,7500,1,47,0.238,11.190,"[0.183, 0.186, 0.19, 0.194, 0.197, 0.025, 0.025]",22.000,22.000,OPTIMAL,165.320,0.907,0.900,False,1785.714,165.238,227.524,109.061,1.000
D_dbd4be5160_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.950,increasing-to-friday,0.020,2,4,10.000,28.000,25.000,16.000,extremes_high_low,different_1_lt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,4.000,0.686,False,7500,1,47,0.238,11.190,"[0.183, 0.186, 0.19, 0.194, 0.197, 0.025, 0.025]",22.000,20.000,FEASIBLE,176.730,0.901,0.900,False,1785.714,176.667,70.952,1200.037,1.000
D_dbf4a0c9df_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.850,increasing-to-friday,0.020,2,6,12.000,38.000,13.000,17.000,extremes_low_high,different_1_gt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,5.522,1.000,True,7500,4,53,0.952,12.619,"[0.163, 0.167, 0.17, 0.173, 0.177, 0.075, 0.075]",22.000,20.000,FEASIBLE,151.320,0.915,0.900,False,1785.714,151.333,45.619,420.015,1.000
D_dbf4a0c9df_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.850,increasing-to-friday,0.020,2,6,12.000,38.000,13.000,17.000,extremes_low_high,different_1_gt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,5.522,1.000,True,7500,4,53,0.952,12.619,"[0.163, 0.167, 0.17, 0.173, 0.177, 0.075, 0.075]",22.000,20.000,FEASIBLE,171.300,0.904,0.900,False,1785.714,171.333,65.619,1200.029,1.000
D_dc19970945_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.850,decreasing-to-friday,0.020,2,6,12.000,38.000,13.000,13.000,equal,different_1_gt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,5.498,1.000,True,7500,4,57,0.952,13.571,"[0.177, 0.173, 0.17, 0.167, 0.163, 0.075, 0.075]",22.000,20.000,FEASIBLE,150.910,0.916,0.900,False,1785.714,150.810,45.095,420.083,1.000
D_dc19970945_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.850,decreasing-to-friday,0.020,2,6,12.000,38.000,13.000,13.000,equal,different_1_gt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,5.498,1.000,True,7500,4,57,0.952,13.571,"[0.177, 0.173, 0.17, 0.167, 0.163, 0.075, 0.075]",22.000,20.000,FEASIBLE,160.770,0.910,0.900,False,1785.714,160.714,55.000,1200.555,1.000
D_dc6bb921a1_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.950,increasing-to-friday,0.020,2,6,12.000,38.000,17.000,17.000,equal,different_1_gt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,3.517,1.000,True,7500,2,51,0.476,12.143,"[0.183, 0.186, 0.19, 0.194, 0.197, 0.025, 0.025]",22.000,22.000,OPTIMAL,166.210,0.907,0.900,False,1785.714,166.190,228.476,279.275,1.000
D_dc6bb921a1_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.950,increasing-to-friday,0.020,2,6,12.000,38.000,17.000,17.000,equal,different_1_gt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,3.517,1.000,True,7500,2,51,0.476,12.143,"[0.183, 0.186, 0.19, 0.194, 0.197, 0.025, 0.025]",22.000,21.000,FEASIBLE,157.190,0.912,0.900,False,1785.714,157.238,135.524,1200.019,1.000
D_dc87149d09_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.850,uniform,0.020,2,6,10.000,28.000,25.000,16.000,extremes_high_low,equal,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,6.000,0.826,False,7500,3,38,0.714,9.048,"[0.17, 0.17, 0.17, 0.17, 0.17, 0.075, 0.075]",22.000,20.000,FEASIBLE,158.060,0.912,0.900,False,1785.714,158.000,52.286,420.024,1.000
D_dc87149d09_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.850,uniform,0.020,2,6,10.000,28.000,25.000,16.000,extremes_high_low,equal,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,6.000,0.826,False,7500,3,38,0.714,9.048,"[0.17, 0.17, 0.17, 0.17, 0.17, 0.075, 0.075]",22.000,20.000,FEASIBLE,149.740,0.916,0.900,False,1785.714,149.667,43.952,1200.036,1.000
D_dd08eb1a61_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.950,uniform,0.020,2,6,22.000,40.000,15.000,15.000,equal,different_1_lt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,6.000,0.726,False,7500,1,50,0.238,11.905,"[0.19, 0.19, 0.19, 0.19, 0.19, 0.025, 0.025]",22.000,24.000,OPTIMAL,86.860,0.951,0.900,False,1785.714,86.857,317.143,133.071,1.000
D_dd08eb1a61_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.950,uniform,0.020,2,6,22.000,40.000,15.000,15.000,equal,different_1_lt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,6.000,0.726,False,7500,1,50,0.238,11.905,"[0.19, 0.19, 0.19, 0.19, 0.19, 0.025, 0.025]",22.000,25.000,FEASIBLE,163.260,0.909,0.900,False,1785.714,163.333,477.619,1200.031,1.000
D_dd20546ab6_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.850,increasing-to-friday,0.020,2,2,10.000,28.000,25.000,25.000,equal,different_1_lt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,2.000,0.601,False,7500,7,34,1.667,8.095,"[0.163, 0.167, 0.17, 0.173, 0.177, 0.075, 0.075]",22.000,20.000,FEASIBLE,159.190,0.911,0.900,False,1785.714,159.190,53.476,420.019,1.000
D_dd20546ab6_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.850,increasing-to-friday,0.020,2,2,10.000,28.000,25.000,25.000,equal,different_1_lt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,2.000,0.601,False,7500,7,34,1.667,8.095,"[0.163, 0.167, 0.17, 0.173, 0.177, 0.075, 0.075]",22.000,21.000,FEASIBLE,123.740,0.931,0.900,False,1785.714,123.714,102.000,1200.027,1.000
D_dd2eb1325a_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.950,uniform,0.020,2,6,10.000,28.000,20.000,20.000,equal,equal,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,6.000,0.933,False,7500,1,41,0.238,9.762,"[0.19, 0.19, 0.19, 0.19, 0.19, 0.025, 0.025]",22.000,22.000,OPTIMAL,163.330,0.909,0.900,False,1785.714,163.333,225.619,104.539,1.000
D_dd2eb1325a_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.950,uniform,0.020,2,6,10.000,28.000,20.000,20.000,equal,equal,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,6.000,0.933,False,7500,1,41,0.238,9.762,"[0.19, 0.19, 0.19, 0.19, 0.19, 0.025, 0.025]",22.000,21.000,FEASIBLE,121.880,0.932,0.900,False,1785.714,121.857,100.143,1200.014,1.000
D_dd66d46cea_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.850,increasing-to-friday,0.020,2,2,22.000,40.000,15.000,15.000,equal,equal,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,2.000,0.409,False,7500,7,33,1.667,7.857,"[0.163, 0.167, 0.17, 0.173, 0.177, 0.075, 0.075]",22.000,20.000,FEASIBLE,170.630,0.904,0.900,False,1785.714,170.571,64.857,420.016,1.000
D_dd66d46cea_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.850,increasing-to-friday,0.020,2,2,22.000,40.000,15.000,15.000,equal,equal,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,2.000,0.409,False,7500,7,33,1.667,7.857,"[0.163, 0.167, 0.17, 0.173, 0.177, 0.075, 0.075]",22.000,23.000,FEASIBLE,176.020,0.903,0.900,False,1785.714,172.524,318.810,1200.019,1.000
D_dda47d8e98_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.850,uniform,0.020,2,4,10.000,28.000,25.000,25.000,equal,different_1_gt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,4.000,0.822,False,7500,4,37,0.952,8.810,"[0.17, 0.17, 0.17, 0.17, 0.17, 0.075, 0.075]",22.000,20.000,FEASIBLE,155.350,0.913,0.900,False,1785.714,154.857,49.143,420.021,1.000
D_dda47d8e98_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.850,uniform,0.020,2,4,10.000,28.000,25.000,25.000,equal,different_1_gt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,4.000,0.822,False,7500,4,37,0.952,8.810,"[0.17, 0.17, 0.17, 0.17, 0.17, 0.075, 0.075]",22.000,21.000,FEASIBLE,160.170,0.912,0.900,False,1785.714,156.571,134.857,1200.020,1.000
D_ddbe53fde5_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.850,decreasing-to-friday,0.020,2,2,22.000,40.000,13.000,13.000,equal,different_1_lt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,2.000,0.317,False,7500,8,38,1.905,9.048,"[0.177, 0.173, 0.17, 0.167, 0.163, 0.075, 0.075]",22.000,21.000,FEASIBLE,124.400,0.930,0.900,False,1785.714,124.381,102.667,420.028,1.000
D_ddbe53fde5_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.850,decreasing-to-friday,0.020,2,2,22.000,40.000,13.000,13.000,equal,different_1_lt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,2.000,0.317,False,7500,8,38,1.905,9.048,"[0.177, 0.173, 0.17, 0.167, 0.163, 0.075, 0.075]",22.000,24.000,FEASIBLE,157.850,0.912,0.900,False,1785.714,157.857,388.143,1200.038,1.000
D_de031c3c6d_run1,run1,7500,300,0.700,0.200,42,0.500,W1,,,,2,2,10.000,28.000,16.000,16.000,equal,different_1_lt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,2.000,0.395,False,7500,14,29,3.333,6.905,"[0.143, 0.143, 0.143, 0.143, 0.143, 0.143, 0.143]",22.000,21.000,FEASIBLE,157.400,0.912,0.900,False,1785.714,157.381,135.667,420.019,1.000
D_de031c3c6d_run2,run2,7500,300,0.700,0.200,42,0.500,W1,,,,2,2,10.000,28.000,16.000,16.000,equal,different_1_lt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,2.000,0.395,False,7500,14,29,3.333,6.905,"[0.143, 0.143, 0.143, 0.143, 0.143, 0.143, 0.143]",22.000,21.000,FEASIBLE,118.440,0.934,0.900,False,1785.714,118.333,96.619,1200.036,1.000
D_de59e149f3_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.950,uniform,0.020,2,6,12.000,38.000,17.000,13.000,extremes_high_low,different_1_gt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,5.211,1.000,True,7500,1,52,0.238,12.381,"[0.19, 0.19, 0.19, 0.19, 0.19, 0.025, 0.025]",22.000,22.000,OPTIMAL,163.160,0.909,0.900,False,1785.714,163.095,225.381,173.581,1.000
D_de59e149f3_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.950,uniform,0.020,2,6,12.000,38.000,17.000,13.000,extremes_high_low,different_1_gt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,5.211,1.000,True,7500,1,52,0.238,12.381,"[0.19, 0.19, 0.19, 0.19, 0.19, 0.025, 0.025]",22.000,20.000,FEASIBLE,176.640,0.901,0.900,False,1785.714,176.619,70.905,1200.037,1.000
D_de61413447_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.850,uniform,0.020,2,2,12.000,38.000,13.000,13.000,equal,equal,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,2.000,0.503,False,7500,7,34,1.667,8.095,"[0.17, 0.17, 0.17, 0.17, 0.17, 0.075, 0.075]",22.000,20.000,FEASIBLE,149.530,0.916,0.900,False,1785.714,149.476,43.762,420.024,1.000
D_de61413447_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.850,uniform,0.020,2,2,12.000,38.000,13.000,13.000,equal,equal,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,2.000,0.503,False,7500,7,34,1.667,8.095,"[0.17, 0.17, 0.17, 0.17, 0.17, 0.075, 0.075]",22.000,21.000,FEASIBLE,152.890,0.914,0.900,False,1785.714,152.857,131.143,1200.020,1.000
